parlspeech_id,n_speech,min_date_speech,max_date_speech,mean_terms_speech,pageid,wikidataid
Heidi Lippmann -Kasten_PDS/LINKE,6,1998-11-13,1999-03-24,382.6666666666667,NA,NA
Heidi Lippmann_PDS/LINKE,109,1999-03-19,2002-06-06,287.6605504587156,3000317,Q1594334
Heidi Wright_SPD,35,1995-03-09,2009-07-03,398.6857142857143,NA,NA
Heidrun Alm-Merk_SPD,2,1993-10-28,1997-03-13,2330.5,NA,NA
Heidrun Bluhm_PDS/LINKE,146,2006-01-18,2018-11-22,535.9794520547945,939090,Q101617
Heidrun Dittrich_PDS/LINKE,94,2010-01-28,2013-06-27,213.90425531914894,4764254,Q1594414
Heidrun Heidecke_GRUENE,15,1996-06-27,1997-11-13,183.33333333333334,NA,NA
Heidtrud Henn_SPD,13,2014-01-16,2017-06-01,892.7692307692307,NA,NA
Heike Baehrens_SPD,26,2014-02-21,2018-11-08,489.0769230769231,NA,NA
Heike Brehmer_CDU/CSU,38,2010-02-09,2017-06-23,564.6842105263158,2132609,Q1594501
Heike Hänsel_PDS/LINKE,443,2005-12-16,2018-12-12,259.70654627539506,954095,Q1661616
Heiko Heßenkemper_AfD,7,2017-11-21,2018-04-26,386.7142857142857,NA,NA
Heiko Maas_SPD,188,2013-12-17,2018-12-13,410.8510638297872,NA,NA
Heiko Schmelzle_CDU/CSU,6,2014-04-04,2016-02-25,836.6666666666666,NA,NA
Heiko Wildberg_AfD,3,2018-03-15,2018-11-20,519.3333333333334,NA,NA
Heiner Bartling_SPD,1,2000-09-28,2000-09-28,1223,NA,NA
Heiner Geißler_CDU/CSU,182,1991-03-14,2002-03-14,520.7692307692307,72976,Q72651
Heiner Kamp_FDP,25,2010-01-28,2013-06-28,455.92,4797163,Q1596133
Heino Wiese_SPD,21,1999-06-17,2002-06-27,497.6190476190476,278044,Q1264795
Heinrich Fink_PDS/LINKE,80,1999-03-04,2002-06-27,358.25,1063545,Q121809
Heinrich Graf von Einsiedel_PDS/LINKE,44,1994-11-23,1998-05-28,574.6818181818181,173791,Q896136
Heinrich L Kolb_FDP,409,1992-09-23,1998-06-24,248.9119804400978,NA,NA
Heinrich L. Kolb_FDP,230,2009-11-11,2013-06-28,440.9130434782609,NA,NA
Heinrich Leonhard Kolb_FDP,1,2000-05-17,2000-05-17,111,174092,Q1598169
Heinrich Lummer_CDU/CSU,36,1991-03-21,1998-06-17,718.4444444444445,188951,Q1598230
Heinrich Seesing_CDU/CSU,27,1991-04-25,1994-06-30,981.6666666666666,6098591,Q1598867
Heinrich Zertik_CDU/CSU,1,2014-03-12,2014-03-12,806,NA,NA
Heinrich-Wilhelm Ronsöhr_CDU/CSU,91,1995-05-18,2005-03-18,424.43956043956047,175566,Q1283401
Heinz Dieter Eßmann_CDU/CSU,1,1995-09-06,1995-09-06,1399,6090238,Q1600127
Heinz Golombeck_FDP,13,2010-05-06,2013-06-13,477.0769230769231,4781279,Q1600281
Heinz Hübner_FDP,2,1991-03-22,1991-04-26,1959,6578125,Q1406337
Heinz Köhler_SPD,9,2003-03-18,2005-02-24,604.4444444444445,717356,Q1600521
Heinz Lanfermann_FDP,120,1994-12-15,2013-06-14,572.2166666666667,985039,Q1600545
Heinz Paula_SPD,39,2003-10-16,2013-06-13,717.0512820512821,984976,Q43841
Heinz Riesenhuber_CDU/CSU,172,1991-06-12,2017-06-22,596.1220930232558,67634,Q73951
Heinz Rother_CDU/CSU,22,1991-03-21,1994-06-24,599.3181818181819,6574506,Q1600838
Heinz Schemken_CDU/CSU,169,1991-03-14,2002-06-12,383.46153846153845,731344,Q1600891
Heinz Schmitt_SPD,78,1996-06-26,2009-03-26,411.55128205128204,186976,Q1600927
Heinz Seiffert_CDU/CSU,48,1998-12-03,2005-06-02,511.6041666666667,324111,Q1584084
Heinz Wiese_CDU/CSU,39,1998-12-09,2016-09-29,276.7692307692308,6070396,Q1601155
Heinz-Adolf Hörsken_CDU/CSU,30,1991-06-21,1994-09-07,498.93333333333334,5621029,Q1409591
Heinz-Alfred Steiner_SPD,12,1991-09-19,1993-04-23,458.6666666666667,2757675,Q1501027
Heinz-Dieter Hackel_FDP,6,1991-04-25,1993-11-11,359.8333333333333,6140414,Q1599844
Heinz-Günter Bargfrede_CDU/CSU,6,1991-11-07,1997-02-20,762.6666666666666,173257,Q124373
Heinz-Joachim Barchmann_SPD,9,2011-01-20,2015-08-19,354.1111111111111,4764379,Q1599900
Heinz-Jürgen Kronberg_CDU/CSU,30,1991-04-18,1998-05-27,365.4,6085883,Q1599924
Heinz-Peter Haustein_FDP,76,2006-02-09,2013-04-18,521.6447368421053,955330,Q1599943
Helga Daub_FDP,43,2002-11-13,2013-06-07,516.3720930232558,238756,Q1532988
Helga Kühn-Mengel_SPD,59,1997-06-25,2017-06-28,681.271186440678,45930,Q1378589
Helga Lopez_SPD,11,2006-03-30,2009-05-14,452.3636363636364,938012,Q1602223
Helga Otto_SPD,31,1991-09-26,1994-05-26,382.83870967741933,6157420,Q1433266
Helga Schuchardt_independent,3,1997-02-28,1997-02-28,697.6666666666666,NA,NA
Helge Braun_CDU/CSU,42,2003-04-10,2018-03-14,411.07142857142856,602284,Q1602354
Helge Lindh_SPD,46,2018-01-18,2018-12-14,358.3695652173913,NA,NA
Helin Evrim Sommer_PDS/LINKE,11,2018-03-21,2018-11-21,233,NA,NA
Hellmut Königshaus_FDP,160,2004-09-24,2010-03-25,384.33125,985062,Q1602937
Helmut Brandt_CDU/CSU,107,2006-05-11,2017-06-22,608.6728971962617,890863,Q107680
Helmut Esters_SPD,20,1991-03-12,1994-03-10,687.7,2443947,Q1603517
Helmut Haussmann_FDP,85,1991-04-25,2001-12-12,788.3882352941176,68448,Q897301
Helmut Heiderich_CDU/CSU,191,1996-06-21,2016-11-22,402.5549738219895,173817,Q1603632
Helmut Holter_PDS/LINKE,3,2000-06-29,2006-09-07,1603.6666666666667,NA,NA
Helmut Jawurek_CDU/CSU,12,1995-03-10,1998-06-19,451.1666666666667,237971,Q1603712
Helmut Kohl_CDU/CSU,115,1991-03-13,1999-11-24,3289.3565217391306,2155,Q2518
Helmut Lamp_CDU/CSU,35,1991-06-12,2009-07-02,417.85714285714283,175467,Q1603850
Helmut Lippelt_GRUENE,232,1994-11-25,2002-06-07,308.39224137931035,75631,Q1306633
Helmut Nowak_CDU/CSU,6,2014-05-22,2016-10-20,1000.8333333333334,NA,NA
Helmut Rauber_CDU/CSU,27,1995-01-25,2005-09-28,453.7037037037037,186928,Q1604029
Helmut Rode_CDU/CSU,4,1991-06-20,1993-03-25,1258,6128268,Q1604064
Helmut Sauer_CDU/CSU,3,1991-06-19,1992-02-21,652,2470150,Q118277
Helmut Schäfer_FDP,739,1991-03-21,1998-06-23,221.17320703653587,810572,Q1604190
Helmut Wieczorek_SPD,70,1991-03-12,2000-09-13,736.4428571428572,3030247,Q1604322
Helmut Wilhelm_GRUENE,61,1994-12-15,2002-06-28,521.0983606557377,6070404,Q1604326
Helmuth Becker_SPD,4128,1991-03-12,1994-09-21,85.95518410852713,394854,Q1604393
Hendrik Hoppenstedt_CDU/CSU,12,2014-04-08,2018-02-23,969.5833333333334,NA,NA
Henning Otte_CDU/CSU,84,2006-05-11,2018-11-21,615.0238095238095,938862,Q98819
Henry Nitzsche_CDU/CSU,22,2003-03-12,2005-04-20,292.3636363636364,885435,Q125245
Henry Nitzsche_independent,18,2007-05-11,2009-09-08,290.8888888888889,NA,NA
Herbert Behrens_PDS/LINKE,224,2010-02-25,2017-06-30,377.61160714285717,4764260,Q1608045
Herbert Frankenhauser_CDU/CSU,43,1991-10-16,2012-11-21,448.1860465116279,173967,Q126996
Herbert Helmrich_CDU/CSU,3,1991-03-15,1992-10-08,1373.3333333333333,2325562,Q1608434
Herbert Lattmann_CDU/CSU,10,1991-10-10,1997-02-20,284.8,3728341,Q1266686
Herbert Meißner_SPD,14,1991-04-19,1997-04-25,529,6095340,Q1608792
Herbert Schui_PDS/LINKE,78,2006-01-26,2010-03-16,457.35897435897436,541618,Q1296323
Herbert Werner_CDU/CSU,33,1991-06-13,1994-05-26,527.2727272727273,3020916,Q1522503
Heribert Blens_CDU/CSU,21,1991-09-25,1998-03-05,734,2887540,Q1609872
Heribert Hirte_CDU/CSU,70,2014-02-14,2018-12-14,485.8,NA,NA
Heribert Rech_CDU/CSU,3,2006-01-19,2006-01-19,363.3333333333333,NA,NA
Heribert Scharrenbroich_CDU/CSU,51,1991-06-05,1994-03-11,373.4901960784314,6158187,Q1444740
Herlind Gundelach_CDU/CSU,27,2014-02-20,2017-06-22,996.8148148148148,NA,NA
Hermann Bachmaier_SPD,104,1991-03-22,2005-06-02,467.27884615384613,172511,Q1491016
Hermann E. Ott_GRUENE,51,2011-11-11,2013-06-13,188.07843137254903,NA,NA
Hermann Färber_CDU/CSU,39,2014-02-20,2018-11-29,343.8974358974359,NA,NA
Hermann Gröhe_CDU/CSU,145,1996-11-08,2018-11-28,573.6206896551724,140891,Q70429
Hermann Kues_CDU/CSU,81,1995-04-26,2011-04-06,625.358024691358,837307,Q1611886
Hermann Leeb_CDU/CSU,16,1996-09-26,1997-11-14,330.375,NA,NA
Hermann Ott_GRUENE,55,2009-12-02,2011-09-21,203.6727272727273,NA,NA
Hermann Otto Solms_FDP,11567,1991-03-12,2018-06-15,100.74833578283047,72249,Q70407
Hermann Pohler_CDU/CSU,52,1991-04-19,1998-05-06,379.5,6067104,Q1612371
Hermann Rind_FDP,53,1991-03-12,1994-09-06,485.3018867924528,6558025,Q1309648
Hermann Scheer_SPD,85,1991-06-19,2010-10-01,431.74117647058824,142515,Q63346
Hermann Schwörer_CDU/CSU,7,1991-06-19,1993-07-01,761.1428571428571,2952220,Q1612710
Hermann Solms_FDP,1,1999-06-16,1999-06-16,7,NA,NA
Hermann Wimmer_SPD,11,1991-06-12,1994-05-19,350.6363636363636,236379,Q1613092
Hermann-Josef Scharf_CDU/CSU,7,2006-01-18,2009-05-07,771.8571428571429,1073329,Q1610434
Hermann-Josef Tebroke_CDU/CSU,12,2018-01-31,2018-11-23,377.3333333333333,NA,NA
Herta Däubler-Gmelin_SPD,260,1991-03-15,2009-07-02,782.45,12609,Q65394
Hilde Mattheis_SPD,111,2003-02-13,2018-11-28,383.43243243243245,667865,Q1411688
Hildebrecht Braun_FDP,196,1994-12-15,2002-07-05,423.65816326530614,173759,Q1618299
Hildegard Müller_CDU/CSU,48,2002-12-18,2008-09-26,405.2708333333333,165046,Q95925
Hildegard Wester_SPD,60,1991-10-17,2005-02-24,633.5666666666667,402542,Q1404465
Hiltrud Lotze_SPD,30,2014-03-19,2017-06-01,629.4666666666667,NA,NA
Hinrich Kuessner_SPD,48,1991-06-12,1994-09-21,668.375,877531,Q1241206
Holger Bartsch_SPD,27,1991-12-12,1994-06-15,374.74074074074076,173263,Q100924
Holger Haibach_CDU/CSU,104,2003-03-13,2011-02-09,748.6346153846154,900816,Q1558974
Holger Hövelmann_SPD,1,2008-02-22,2008-02-22,639,NA,NA
Holger Krestel_FDP,21,2010-12-17,2013-06-12,329.5238095238095,1829393,Q1624554
Holger Ortel_SPD,10,2000-05-18,2012-09-27,915.6,871684,Q1624588
HonD Albert Weiler_CDU/CSU,7,2017-06-23,2017-06-29,272.2857142857143,NA,NA
Horst Ehmke_SPD,8,1991-06-20,1994-01-20,178,68880,Q71352
Horst Eylmann_CDU/CSU,121,1991-03-22,1998-06-24,558,237498,Q1351778
Horst Friedrich_FDP,216,1991-09-19,2009-05-28,642.324074074074,173970,Q1629344
Horst Gibtner_CDU/CSU,32,1991-06-12,1994-06-16,387.65625,882345,Q1629374
Horst Günther_CDU/CSU,327,1991-03-14,1999-10-07,216.95107033639144,1056954,Q1602245
Horst Jaunich_SPD,18,1992-02-12,1994-03-03,45.77777777777778,2432602,Q1629503
Horst Jungmann_SPD,74,1991-06-05,1994-09-21,272.27027027027026,6511262,Q1512829
Horst Köhler_CDU/CSU,2,2004-07-01,2004-07-01,2261,NA,NA
Horst Kubatschka_SPD,536,1991-09-25,2005-06-02,143.36940298507463,174074,Q105435
Horst Meierhofer_FDP,93,2006-02-09,2013-06-28,642.4086021505376,985009,Q1494896
Horst Niggemeier_SPD,7,1992-10-08,1993-12-01,246.28571428571428,2450756,Q1629777
Horst Peter_SPD,52,1991-06-12,1994-05-18,327.3076923076923,978285,Q1629785
Horst Rasch_CDU/CSU,2,2003-02-20,2004-06-18,979.5,NA,NA
Horst Rehberger_FDP,4,2005-01-27,2005-01-27,172,NA,NA
Horst Schild_SPD,44,1995-10-13,2005-04-21,704.4318181818181,175573,Q1629891
Horst Schmidbauer_SPD,168,1991-06-13,2005-05-12,409.3154761904762,186973,Q1516143
Horst Seehofer_CDU/CSU,523,1991-04-25,2018-11-20,599.4493307839388,67206,Q44612
Horst Sielaff_SPD,132,1991-04-18,1998-06-18,384.6363636363636,6098111,Q1629961
Horst Waffenschmidt_CDU/CSU,145,1991-04-17,1998-06-23,254.2896551724138,179369,Q1630036
Hubert Deittert_CDU/CSU,18,1996-04-17,2005-05-11,614.3888888888889,173776,Q1633114
Hubert Hüppe_CDU/CSU,177,1991-06-13,2017-06-23,451.3502824858757,174118,Q1633223
Hubert Ulrich_GRUENE,19,2002-12-19,2004-10-01,708.6842105263158,126523,Q1633464
Hubertus Heil_SPD,397,1998-11-18,2018-11-30,541.1083123425693,900359,Q71534
Hubertus Zdebel_PDS/LINKE,94,2014-03-19,2018-06-28,303.97872340425533,NA,NA
Hüseyin-Kenan Aydin_PDS/LINKE,72,2006-02-09,2009-07-02,446.5833333333333,937990,Q106497
Ignaz Kiechle_CDU/CSU,44,1991-06-12,1992-12-09,408.72727272727275,83287,Q87654
Ilja Seifert_PDS/LINKE,680,1991-03-14,2013-06-27,306.95,984874,Q1658609
Ilse Aigner_CDU/CSU,189,1998-12-02,2013-02-22,475.8835978835979,237775,Q153460
Ilse Brusis_SPD,13,1994-01-21,1995-05-11,622.8461538461538,NA,NA
Ilse Falk_CDU/CSU,70,1991-04-18,2009-05-14,882.2857142857143,173966,Q1659113
Ilse Janz_SPD,44,1991-11-13,2002-02-28,587.5,1644082,Q1167682
Ilse Schumann_SPD,4,1996-10-10,2000-01-21,396.75,4771126,Q1659209
Immo Lieberoth_CDU/CSU,8,1991-06-12,1994-03-10,448.375,6126098,Q1660084
Ina Albowitz_FDP,108,1991-03-14,2002-06-13,702.6851851851852,171032,Q1660815
Ina Lenke_FDP,402,1998-11-11,2009-07-02,326.03731343283584,667372,Q1506708
Ingbert Liebing_CDU/CSU,79,2005-12-16,2016-06-24,668.5696202531645,977031,Q105355
Inge Höger -Neuling_PDS/LINKE,10,2006-03-10,2006-11-22,374.3,NA,NA
Inge Höger_PDS/LINKE,211,2007-07-04,2017-06-29,281.8009478672986,985076,Q74806
Inge Wettig-Danielmeier_SPD,25,1991-06-13,2005-05-12,900.8,190040,Q1662835
Ingeborg Philipp_PDS/LINKE,29,1992-06-04,1994-09-21,451.44827586206895,6106530,Q1662916
Ingmar Jung_CDU/CSU,14,2018-03-15,2018-12-14,648.8571428571429,NA,NA
Ingo Egloff_SPD,46,2011-06-08,2013-06-27,596.4130434782609,2189456,Q1663111
Ingo Gädechens_CDU/CSU,51,2010-06-17,2018-11-21,604.3333333333334,4756099,Q1663123
Ingo Schmitt_CDU/CSU,10,2006-04-07,2009-05-27,427.1,696066,Q88893
Ingo Wellenreuther_CDU/CSU,52,2003-05-07,2018-10-18,650.1153846153846,342672,Q98788
Ingolf Deubel_SPD,2,2007-03-30,2009-03-27,1024.5,NA,NA
Ingomar Hauchler_SPD,108,1991-03-13,1998-06-18,461.6388888888889,3465496,Q1663263
Ingrid Arndt-Brauer_SPD,97,1999-10-01,2018-12-13,520.5463917525773,237789,Q109521
Ingrid Becker-Inglau_SPD,27,1991-06-04,2002-04-25,535.1851851851852,1640362,Q1663292
Ingrid Fischbach_CDU/CSU,122,1999-03-04,2013-06-07,538.1229508196722,495581,Q1663310
Ingrid Holzhüter_SPD,20,1995-03-08,2000-11-10,417.75,2932259,Q1663331
Ingrid Hönlinger_GRUENE,81,2010-01-19,2013-06-27,504.91358024691357,4774495,Q1663334
Ingrid Köppe_GRUENE,105,1991-03-13,1994-06-23,420.7142857142857,1139068,Q1439517
Ingrid Matthäus-Maier_SPD,399,1991-03-12,1999-06-17,427.54135338345867,201138,Q1663356
Ingrid Nestle_GRUENE,57,2010-03-16,2018-11-30,230.75438596491227,4785136,Q1663364
Ingrid Pahlmann_CDU/CSU,29,2014-06-24,2017-06-30,629.7586206896551,NA,NA
Ingrid Remmers_PDS/LINKE,36,2010-02-25,2018-11-20,467.9166666666667,NA,NA
Ingrid Roitzsch_CDU/CSU,3,1991-06-20,1991-11-28,343,1057841,Q1663384
Ingrid Walz_FDP,26,1991-06-13,1994-06-29,776.7692307692307,4328974,Q1663425
Irene Ellenberger_SPD,1,1995-06-22,1995-06-22,2048,NA,NA
Irene Mihalic_GRUENE,80,2014-01-15,2018-09-28,437.2625,NA,NA
Iris Blaul_GRUENE,1,1995-05-18,1995-05-18,1266,NA,NA
Iris Eberl_CDU/CSU,5,2015-10-15,2017-05-17,848,NA,NA
Iris Follak_SPD,6,1995-02-16,1997-12-10,675,1642657,Q1672727
Iris Gleicke_SPD,130,1991-03-20,2015-06-17,454.7846153846154,173986,Q1672733
Iris Hoffmann_SPD,13,1999-05-04,2008-11-26,1033.076923076923,664395,Q1475495
Iris Ripsam_CDU/CSU,2,2016-10-20,2017-05-18,642,NA,NA
Irmgard Karwatzki_CDU/CSU,343,1991-03-13,2004-12-02,133.67055393586006,174277,Q125431
Irmgard Schwaetzer_FDP,416,1991-11-08,2002-09-12,323.9831730769231,15615,Q74226
Irmingard Schewe-Gerigk_GRUENE,309,1994-12-15,2009-07-03,591.4724919093851,175370,Q1313840
Jan Korte_PDS/LINKE,177,2005-12-15,2018-09-27,608.5706214689266,962910,Q1599545
Jan Metzler_CDU/CSU,12,2014-04-10,2018-11-30,814.0833333333334,NA,NA
Jan Mücke_FDP,69,2005-12-16,2013-02-28,296.3768115942029,984997,Q1543983
Jan Oostergetelo_SPD,68,1991-04-18,1994-09-06,212.8235294117647,957341,Q1368686
Jan Ralf Nolte_AfD,24,2017-11-21,2018-11-09,259.4583333333333,NA,NA
Jan van Aken_PDS/LINKE,157,2009-11-10,2017-06-28,395.2420382165605,4753275,Q107176
Jan-Marco Luczak_CDU/CSU,99,2010-01-29,2018-11-29,687.5252525252525,4749299,Q96427
Jana Schimke_CDU/CSU,56,2014-01-30,2018-11-30,550.2321428571429,NA,NA
Jann-Peter Janssen_SPD,7,1995-01-27,1999-11-04,661.5714285714286,174268,Q1682850
Jeannine Pflugradt_SPD,19,2014-02-20,2017-06-21,617.1578947368421,NA,NA
Jelena Hoffmann_SPD,43,1996-02-29,2005-09-07,532.2325581395348,174334,Q1686648
Jella Teuchner_SPD,62,1995-03-16,2008-11-27,631.0967741935484,190065,Q1686702
Jens Ackermann_FDP,47,2006-02-16,2013-06-07,580.6170212765958,936877,Q75957
Jens Beeck_FDP,10,2018-02-22,2018-12-13,321.5,NA,NA
Jens Brandenburg_FDP,15,2018-03-01,2018-12-13,458.3333333333333,NA,NA
Jens Kestner_AfD,5,2017-12-12,2018-11-21,601.6,NA,NA
Jens Koeppen_CDU/CSU,93,2006-02-09,2018-12-13,587.9354838709677,985054,Q1687254
Jens Lehmann_CDU/CSU,3,2018-04-19,2018-11-08,467.6666666666667,NA,NA
Jens Maier_AfD,35,2017-11-22,2018-12-13,235.0857142857143,NA,NA
Jens Petermann_PDS/LINKE,50,2009-11-11,2013-06-27,652.3,4749072,Q1476674
Jens Spahn_CDU/CSU,305,2003-02-19,2018-12-13,421.7344262295082,177205,Q86294
Jens Zimmermann_SPD,41,2014-03-14,2018-11-28,557.7317073170732,NA,NA
Jerzy Montag_GRUENE,405,2002-10-29,2013-06-27,409.89876543209874,164626,Q88820
Jessica Tatti_PDS/LINKE,4,2018-06-06,2018-11-30,426.75,NA,NA
Jimmy Schulz_FDP,30,2010-01-19,2018-11-29,544.5333333333333,4751739,Q1226300
Joachim Clemens_CDU/CSU,14,1991-10-30,1994-06-24,632.5,6102621,Q1690023
Joachim Graf von Schönburg-Glauchau_CDU/CSU,26,1991-04-18,1994-05-20,320.2307692307692,2081863,Q105335
Joachim Gres_CDU/CSU,44,1991-06-20,1998-06-18,761.4772727272727,6079564,Q1690117
Joachim Grünewald_CDU/CSU,384,1991-04-17,1994-06-23,189.84375,1045391,Q1690121
Joachim Günther_FDP,266,1991-04-18,2013-06-27,325.35714285714283,173996,Q1113089
Joachim Hörster_CDU/CSU,139,1991-09-20,2013-02-28,400.58992805755395,174341,Q1690199
Joachim Pfeiffer_CDU/CSU,294,2002-11-15,2018-05-17,507.1224489795918,410290,Q103666
Joachim Poß_SPD,383,1991-03-12,2017-05-18,655.5979112271541,186942,Q104422
Joachim Schmidt_CDU/CSU,37,1992-01-16,2002-06-28,429.8378378378378,3388179,Q1690446
Joachim Spatz_FDP,49,2009-12-17,2013-09-02,458.0612244897959,4009912,Q1586826
Joachim Stünker_SPD,125,1999-04-22,2009-07-02,758.776,984856,Q1690506
Joachim Tappe_SPD,42,1991-06-12,2002-04-24,279.1190476190476,6056484,Q1384228
Joana Cotar_AfD,6,2018-04-19,2018-11-29,691.5,NA,NA
Joana Eleonora Cotar_AfD,1,2017-12-12,2017-12-12,680,NA,NA
Jochen Borchert_CDU/CSU,258,1991-03-12,2008-11-26,459.8759689922481,67010,Q70066
Jochen Dieckmann_SPD,3,1999-06-17,2002-03-21,815.6666666666666,NA,NA
Jochen Feilcke_CDU/CSU,58,1991-03-21,1998-03-27,385.82758620689657,6090506,Q1691078
Jochen Haug_AfD,3,2018-04-19,2018-11-08,376.3333333333333,NA,NA
Jochen Riebel_CDU/CSU,3,2002-02-28,2002-06-06,696.6666666666666,NA,NA
Jochen Welt_SPD,35,1991-11-06,2004-05-06,628.5142857142857,190038,Q1691220
Jochen-Konrad Fromme_CDU/CSU,175,1998-12-02,2009-06-18,476.74285714285713,381427,Q102386
Jochim Pfeiffer_CDU/CSU,1,2014-05-22,2014-05-22,2,NA,NA
Johann David Wadephul_CDU/CSU,19,2017-11-22,2018-09-12,574.7368421052631,NA,NA
Johann Paintner_FDP,2,1991-06-12,1994-05-19,1398,2757618,Q1695747
Johann Saathoff_SPD,95,2014-02-13,2018-11-30,533.578947368421,NA,NA
Johann Wadephul_CDU/CSU,149,2010-02-09,2017-09-05,519.6308724832214,736353,Q1696501
Johann-Henrich Krummacher_CDU/CSU,7,2006-04-05,2007-12-13,379.2857142857143,455440,Q1692163
Johanna Voß_PDS/LINKE,30,2011-02-10,2013-06-27,444.6666666666667,5789656,Q1697018
Johanna Wanka_CDU/CSU,236,2013-02-21,2017-06-30,385.0381355932203,NA,NA
Johannes Fechner_SPD,114,2014-04-03,2018-12-14,471.3859649122807,NA,NA
Johannes Gerster_CDU/CSU,75,1991-03-13,1994-09-06,493.6666666666667,103171,Q1436925
Johannes Huber_AfD,6,2018-01-17,2018-06-27,318.8333333333333,NA,NA
Johannes Jung_SPD,17,2006-01-26,2009-07-02,658.4705882352941,938901,Q1697794
Johannes Kahrs_SPD,200,1999-04-21,2018-11-29,652.5,593558,Q96820
Johannes Nitsch_CDU/CSU,562,1991-03-14,1998-05-07,115.17259786476869,1156743,Q1488352
Johannes Pflug_SPD,38,2000-06-29,2013-06-27,604.8421052631579,985093,Q1698153
Johannes Rau_SPD,3,1993-06-16,1999-07-01,2764,NA,NA
Johannes Röring_CDU/CSU,58,2006-02-08,2018-07-05,449.6551724137931,984962,Q1698286
Johannes Schraps_SPD,5,2018-01-18,2018-06-07,428.2,NA,NA
Johannes Selle_CDU/CSU,57,1995-05-11,2018-11-21,564.1578947368421,237886,Q1698408
Johannes Singer_SPD,77,1991-04-17,1997-10-02,328.1168831168831,3396852,Q1504767
Johannes Singhammer_CDU/CSU,310,1995-03-09,2015-07-02,430.9741935483871,175629,Q1276900
Johannes Steiniger_CDU/CSU,25,2015-02-06,2018-12-13,546.88,NA,NA
Johannes Vogel_FDP,170,2009-11-11,2018-11-30,425.6235294117647,665689,Q105426
Jörg Cezanne_PDS/LINKE,18,2018-04-20,2018-12-13,462.5,NA,NA
Jörg Ganschow_FDP,9,1991-06-20,1994-05-18,416,6110269,Q1715571
Jörg Hellmuth_CDU/CSU,3,2014-07-04,2016-02-18,688,NA,NA
Jörg Rohde_FDP,115,2006-01-25,2008-09-25,335.1478260869565,962259,Q1715486
Jörg Schneider_AfD,14,2018-02-02,2018-11-30,526.4285714285714,NA,NA
Jörg Schönbohm_CDU/CSU,7,2001-07-05,2003-10-16,806.8571428571429,NA,NA
Jörg Tauss_SPD,438,1994-11-24,2009-09-08,421.7762557077626,4592760,Q76545
Jörg van Essen_FDP,395,1991-04-18,2013-09-03,510.0759493670886,91667,Q896221
Jörg Vogelsänger_SPD,15,2003-04-03,2009-05-28,536,944900,Q110331
Jörg von Polheim_FDP,6,2012-03-09,2013-06-27,613.3333333333334,6610727,Q1712721
Jörg-Otto Spiller_SPD,179,1995-01-25,2009-07-02,457.97206703910615,984868,Q1479221
Jörn König_AfD,5,2018-06-14,2018-11-08,434,NA,NA
Jörn Thießen_SPD,11,2006-02-17,2009-07-02,849.8181818181819,984847,Q1368497
Jörn Wunderlich_PDS/LINKE,227,2005-12-01,2017-06-29,415.6828193832599,947952,Q113851
Josef Göppel_CDU/CSU,69,2003-04-03,2017-06-29,525.6521739130435,891494,Q1556850
Josef Grünbeck_FDP,101,1991-04-19,1994-09-21,324.970297029703,2678657,Q1704703
Josef Hollerith_CDU/CSU,122,1991-03-21,2002-02-01,387,2932258,Q1704843
Josef Miller_CDU/CSU,6,2001-06-21,2004-03-05,1009,NA,NA
Josef Oster_CDU/CSU,5,2018-03-16,2018-11-29,472.4,NA,NA
Josef Philip Winkler_GRUENE,172,2003-03-13,2013-06-27,464.5581395348837,172015,Q105614
Josef Rief_CDU/CSU,31,2011-01-27,2018-11-22,562.0322580645161,4748591,Q1321994
Josef Vosen_SPD,56,1991-03-21,1998-01-15,330.75,2438888,Q1705954
Joseph Fischer_GRUENE,462,1991-04-25,2005-09-28,982.3701298701299,2495,Q57344
Joseph-Theodor Blank_CDU/CSU,14,1991-03-13,2002-04-19,765.3571428571429,237168,Q1517535
Josephine Ortleb_SPD,5,2018-01-18,2018-11-08,548.4,NA,NA
Josip Juratovic_SPD,83,2006-09-06,2018-12-13,670.2048192771084,936382,Q96814
Judith Skudelny_FDP,55,2009-12-18,2018-12-12,423.3818181818182,4756784,Q1711078
Julia Bartz_CDU/CSU,27,2013-11-28,2014-12-18,469.14814814814815,NA,NA
Julia Klöckner_CDU/CSU,145,2002-11-13,2018-11-07,484.9862068965517,273494,Q88158
Julia Obermeier_CDU/CSU,35,2015-01-29,2017-06-30,459.65714285714284,NA,NA
Julia Verlinden_GRUENE,140,2013-11-28,2018-12-12,251.14285714285714,NA,NA
Julian Nida-Rümelin_SPD,44,2001-01-18,2002-07-04,372.15909090909093,NA,NA
Julius Louven_CDU/CSU,131,1991-04-26,2002-05-16,462.1603053435114,3217281,Q1712805
Jürgen Augustinowitz_CDU/CSU,104,1991-04-25,1998-06-24,216.56730769230768,172485,Q1716965
Jürgen Braun_AfD,27,2017-12-12,2018-12-14,254.4814814814815,NA,NA
Jürgen Coße_SPD,3,2016-12-15,2017-03-30,721,NA,NA
Jürgen Echternach_CDU/CSU,178,1991-04-25,1994-06-29,141.1629213483146,160487,Q88509
Jürgen Gehb_CDU/CSU,157,1999-01-27,2009-09-08,629.624203821656,663326,Q110931
Jürgen Hardt_CDU/CSU,116,2010-02-26,2018-12-12,557.7844827586207,4756585,Q111489
